gameId,season,epNum,date,left,middle,right,winnerIndices
5728,5,951,1988-10-24,Harriet Helfand,Keith Hunsinger,Bob Chauls,[2]
6011,5,952,1988-10-25,Bob Chauls,Maureen Rubin,Tony Amato,[0]
6021,5,953,1988-10-26,Bob Chauls,Mary Leland,Lorne Erdile,[0]
5582,5,954,1988-10-27,Bob Chauls,Cheryl Davis-Plotts,Norton Moses,[2]
4473,5,955,1988-10-28,Norton Moses,Alex Szabo,Paul Thompson,[1]
4475,5,956,1988-10-31,Alex Szabo,Alison Roberts,Jane Gilman,[1]
4580,5,957,1988-11-01,Alison Roberts,B.W. Radley,Kathy Serenberg,[0]
3585,5,958,1988-11-02,Alison Roberts,Eileen Anderson,Phil Nauss,[0]
4990,5,959,1988-11-03,Alison Roberts,Steve Brown,Vicki Scher,[1]
6002,5,971,1988-11-21,Steve Brown,Dennis McNeil,Barbara Bradley,[0]
5705,5,972,1988-11-22,Steve Brown,Ann Wheeler,Harvey Barron,[1]
5688,5,973,1988-11-23,Ann Wheeler,Glenn Stoops,EJ Filander,[1]
5622,5,977,1988-11-29,Yael Sofaer,Roy Marcus,Laurie Russell,[0]
5620,5,978,1988-11-30,Yael Sofaer,Laura Winters,Jack Lechner,[2]
5011,5,979,1988-12-01,Jack Lechner,David M. Scott,Martha Guaglianone,[0]
3711,5,980,1988-12-02,Jack Lechner,Donna Levin,Steve Burns,[0]
5024,5,981,1988-12-05,Jack Lechner,Mark Jennings,Kate Lanes,[0]
5603,5,982,1988-12-06,Jack Lechner,Debby Mittelman,Joe Ornstein,[2]
5605,5,983,1988-12-07,Joe Ornstein,Mina Wender,Mark McDermott,[2]
5610,5,984,1988-12-08,Mark McDermott,Keith Lewis,Beverly Feldman,[0]
5612,5,985,1988-12-09,Mark McDermott,Mary Zeiss Stange,Keith Herrell,[0]
5364,5,986,1988-12-12,Mark McDermott,Terry Vlasich,Steve Holloway,[0]
5613,5,987,1988-12-13,Mark McDermott,Rob Reilly,Val Webster,[]
5663,5,988,1988-12-14,Nancy Feinstein,John Kraft,Tony Dalasio,[0]
4995,5,989,1988-12-15,Nancy Feinstein,Lee Vinson,Joe Kenyon,[0]
4869,5,990,1988-12-16,Nancy Feinstein,Amy Winograd Friedman,Jay Malarcher,[1]
4871,5,991,1988-12-19,Amy Winograd Friedman,Tim Loges,Stuart Jacobson,[2]
5756,5,992,1988-12-20,Stuart Jacobson,Richard Frick,Colleen Ligibel,[0]
6008,5,993,1988-12-21,Stuart Jacobson,John Hawekotte,Elizabeth Krown Spellman,[1]
6010,5,994,1988-12-22,John Hawekotte,Jean Murray,Willie White,[0]
5884,5,995,1988-12-23,John Hawekotte,Jeff Richmond,Lisa Beach,[1]
5334,5,996,1988-12-26,Jeff Richmond,Dee Ann Redman,Peter Perl,[0]
5885,5,997,1988-12-27,Jeff Richmond,Jerry Podair,Penny Souhrada,[]
4298,5,999,1988-12-29,Jeff Richmond,Perry Barber,Joe Myers,[]
4297,5,1000,1988-12-30,Cigus Vanni,Chris Byrne,Bettie Nielsen,[0]
3573,5,1002,1989-01-03,Cigus Vanni,Annette Meyer,John Lafferty,[0]
5731,5,1003,1989-01-04,Cigus Vanni,Sarah Lehman,Keith Level,[0]
5736,5,1004,1989-01-05,Cigus Vanni,Andy Zax,Diane Davis,[]
6083,5,1005,1989-01-06,Charlie,Henry DeVries,Dianne Bubb,[2]
5007,5,1006,1989-01-09,Dianne Bubb,John Booher,Bruce Kendall,[0]
4996,5,1007,1989-01-10,Dianne Bubb,Charlie Brown,Liz Silver,[1]
5003,5,1008,1989-01-11,Charlie Brown,Peggi Malys,Doug Jordan,[1]
5000,5,1009,1989-01-12,Peggi Malys,Art Thompson,Sue Carey,"[0, 2]"
5001,5,1010,1989-01-13,Peggi Malys,Sue Carey,Robert Zimmerman,[0]
5023,5,1011,1989-01-16,Peggi Malys,Martha Davey,Arlene Adams,[0]
5699,5,1012,1989-01-17,Peggi Malys,Tanya Palmer,Tim Raetzloff,[1]
4908,5,1013,1989-01-18,Tanya Palmer,Diane Lubniewski,Michael Herman,[2]
4931,5,1014,1989-01-19,Michael Herman,Sharon Waldman,Ann Cook,[0]
4939,5,1015,1989-01-20,Michael Herman,Chris Keyser,Brian Wangsgard,[2]
4942,5,1016,1989-01-23,Brian Wangsgard,Cathy Smith,Dave Schneider,[0]
4583,5,1017,1989-01-24,Brian Wangsgard,Debbie Morgan,Rob Jurina,[0]
4585,5,1018,1989-01-25,Brian Wangsgard,Jeff Stone,Lynn Sabin,[0]
4302,5,1019,1989-01-26,Brian Wangsgard,Mitch Dorfman,Darbi Henderson,[]
5669,5,1020,1989-01-27,George Roche,Margaret McGeorge,Jonathan Saltzberg,[0]
4290,5,1021,1989-01-30,George Roche,Frank Dwyer,Garrett Simpson,[2]
4291,5,1022,1989-01-31,Garrett Simpson,Michael Logan,Midge Elias,[0]
4292,5,1023,1989-02-01,Garrett Simpson,Curt Surls,Eden Rich,[1]
4295,5,1024,1989-02-02,Curt Surls,Franny Moore-Kyle,Richard Beban,[0]
4296,5,1025,1989-02-03,Curt Surls,Tyler Ochoa,Michelle Stein-Evers,[1]
5464,5,1037,1989-02-21,Tyler Ochoa,Dave Stiles,Raisa Deber,[2]
5584,5,1038,1989-02-22,Raisa Deber,Kyle Barrett,Lynda Ramsey,[0]
5586,5,1039,1989-02-23,Raisa Deber,Howard Asaki,Magaly Lopez-Lohnes,[1]
5588,5,1040,1989-02-24,Howard Asaki,Dean Miller,Cheryl Shaw,[1]
5592,5,1041,1989-02-27,Dean Miller,Bill Vogel,Nancy Burke,[2]
5593,5,1042,1989-02-28,Nancy Burke,Chris McKillop,Greg Siek,[1]
5596,5,1043,1989-03-01,Chris McKillop,Richard Sprow,Elaine Golden,[0]
5597,5,1044,1989-03-02,Chris McKillop,Mary Jo Anhalt,Bill Wright,[0]
5601,5,1045,1989-03-03,Chris McKillop,David Gordy,Bill Granoff,[1]
4960,5,1051,1989-03-13,Paul Mathless,Susan Baker,Dave Boyd,[]
5738,5,1057,1989-03-21,Paul Curry,Pat Gravitt,Emeric Schultz,[2]
5657,5,1058,1989-03-22,Emeric Schultz,Russ Nixon,Alison Whitney,[2]
5658,5,1059,1989-03-23,Alison Whitney,Marisa Zanini,Ken Rapoport,[0]
5659,5,1060,1989-03-24,Alison Whitney,Deb Coester,Craig Campbell,[2]
5662,5,1061,1989-03-27,Craig Campbell,Art Burke,Sara Leiber McKinney,[0]
4997,5,1062,1989-03-28,Craig Campbell,Jan Hofmann,Scott Roth,[0]
4998,5,1063,1989-03-29,Craig Campbell,Diane Taubold,Hugh McElaney,[2]
5668,5,1064,1989-03-30,Hugh McElaney,Alan Israel,Jim Tompkins-MacLaine,[2]
5675,5,1065,1989-03-31,Jim Tompkins-MacLaine,Phil Gibbons,Colleen Simon,[0]
5678,5,1066,1989-04-03,Jim Tompkins-MacLaine,Judy Flanagan,Ken Kaplan,[0]
5682,5,1067,1989-04-04,Jim Tompkins-MacLaine,Claire Alfano Hill,Sanjay Banerji,[0]
5683,5,1068,1989-04-05,Jim Tompkins-MacLaine,John Hobgood,Carol Young,[2]
5726,5,1075,1989-04-14,Glenn Kane,Cecil Rose,Miriam Nadel,[0]
5326,5,1076,1989-04-17,Glenn Kane,Gerry Daley,Kathy Fuller,[0]
5320,5,1084,1989-04-27,Bob McGoff,Phyllis Massengale,Joel Richards,[1]
5693,5,1085,1989-04-28,Phyllis Massengale,Bruce Cox,Tom Callan,[1]
5697,5,1086,1989-05-01,Bruce Cox,Janis Johama,Shawn Levy,[0]
5159,5,1087,1989-05-02,Bruce Cox,Mary Beth Culp,Bob Braverman,[0]
5698,5,1088,1989-05-03,Bruce Cox,Peggy Deschamps,Mark Morrell,[0]
5700,5,1089,1989-05-04,Bruce Cox,Bill Schuler,Jackie Welles,[1]
5268,5,1090,1989-05-05,Bill Schuler,Phil Bergen,Michael Koenig,[1]
1670,5,1102,1989-05-23,Lisa Miller,Rich Lerner,Janet Williams,[1]
1671,5,1103,1989-05-24,Rich Lerner,Otis Maxwell,Judi Birnberg,[0]
1672,5,1104,1989-05-25,Rich Lerner,Tom Baldridge,Lynn Parana,[0]
1673,5,1105,1989-05-26,Rich Lerner,Doug Schwartz,Thompson O'Sullivan,[0]
1674,5,1106,1989-05-29,Rich Lerner,Robert Windeler,Susan Stowe,[1]
6065,5,1107,1989-05-30,Robert Windeler,Morgan Spector,Nancy Dorn,[]
5996,5,1115,1989-06-09,David McCutchen,Jim Tigrak,Julie Harris Neiger,[2]
6054,5,1116,1989-06-12,Julie Harris Neiger,Robert Plunkett,John Katchmer,[]
6045,5,1119,1989-06-15,Doug Fishel,Lisa Hudanich,David Fulk,[0]
4288,5,1121,1989-06-19,Cathy Boggs,Steve Schneider,Alina Lopo,[0]
5742,5,1125,1989-06-23,Bob Boyd,Martin Lee,Dwight Moore,[0]
1135,5,1126,1989-06-26,Bob Boyd,Jeff Kohlberg,Julie Dock,[]
5774,5,1128,1989-06-28,Julie Dock,Randy Woodland,Daniel Kim,[2]
6068,5,1130,1989-06-30,Daniel Kim,Catherine Laatz,Bob Edgewood,[1]
349,6,1147,1989-09-05,Kevin Glynn,Linnda Durre,Alan Fletcher,[2]
351,6,1150,1989-09-08,Bob Blake,John Wallace,Nancy McGregor,[0]
136,6,1152,1989-09-12,Bob Blake,David Burnett,Pat Gmeiner,[0]
358,6,1158,1989-09-20,Larry McKnight,Stephen Lee,Arthur Steiner,[0]
4807,6,1160,1989-09-22,Tom Smolich,Jay German,Sarah Echt,[0]
4810,6,1161,1989-09-25,Tom Smolich,John DeAngeli,Sarah Taxman,[0]
364,6,1162,1989-09-26,Tom Smolich,Larry Thompson,Marty Wazowicz,[2]
4814,6,1163,1989-09-27,Marty Wazowicz,Norm Burger,Cindy Armstrong,[1]
369,6,1164,1989-09-28,Norm Burger,Drew Blakeman,Linda Nalitz,[0]
4815,6,1165,1989-09-29,Norm Burger,Dan Boehme,Dale Ragus,[2]
4820,6,1166,1989-10-02,Dale Ragus,Bugs Twocock,Mike Varn,[0]
4821,6,1167,1989-10-03,Dale Ragus,Gerry Sullivan,Tom Neven,[2]
4822,6,1168,1989-10-04,Tom Neven,Colette Perry,Kerry Tymchuk,[2]
4823,6,1169,1989-10-05,Kerry Tymchuk,Cathy Crino,Hyim Goldstein,[0]
375,6,1170,1989-10-06,Kerry Tymchuk,Frank Stanonik,Martin Euritt,"[0, 1]"
4824,6,1171,1989-10-09,Kerry Tymchuk,Frank Stanonik,Mike Donnely,[0]
4826,6,1172,1989-10-10,Kerry Tymchuk,Helen Atlas,Greg Rombach,[2]
4830,6,1173,1989-10-11,Greg Rombach,Masao Okazaki,Liza Taylor,[2]
4831,6,1174,1989-10-12,Liza Taylor,John Meyer,Stacie Macias,[2]
331,6,1175,1989-10-13,Stacie Macias,Mary Owenby,Larry Kole,[0]
4832,6,1176,1989-10-16,Stacie Macias,Barbara Rose,Rick Ostrow,[0]
3776,6,1177,1989-10-17,Stacie Macias,Ed Toutant,Patty Meagher,[1]
3794,6,1178,1989-10-18,Ed Toutant,John Kirk,Charley Horan,[2]
4834,6,1179,1989-10-19,Charley Horan,Craig Chambers,Pam Browning,[0]
4836,6,1180,1989-10-20,Charley Horan,Ed Devin,Carol Roggiero,[0]
5030,6,1181,1989-10-23,Charley Horan,Roberta Simon,Jay Wish,[2]
5031,6,1182,1989-10-24,Jay Wish,Gary Myers,Steve Berman,[2]
5033,6,1183,1989-10-25,Steve Berman,Erin Sheffield,Lee Raskin,[0]
5034,6,1184,1989-10-26,Steve Berman,Larry Linsey,Paula Long,[0]
380,6,1185,1989-10-27,Steve Berman,Ed Brown,Jim Drake,[0]
5035,6,1186,1989-10-30,Steve Berman,Frazier Solsberry,Jared Brenner,[]
5036,6,1187,1989-10-31,Anne Herbst,Ellen Palmer,Jim Coury,[2]
5039,6,1188,1989-11-01,Jim Coury,Lynne Lukach,Harry Cortez,[2]
5047,6,1189,1989-11-02,Harry Cortez,Joe Roberts,Marti Ermiter,[1]
391,6,1190,1989-11-03,Joe Roberts,Bill Nyden,Fran Pipp,[1]
4109,6,1201,1989-11-20,Bill Nyden,Kathy Hall,Jim Dompkowski,[2]
5041,6,1202,1989-11-21,Jim Dompkowski,Lisa Guay,Gary Williams,[1]
5051,6,1203,1989-11-22,Lisa Guay,Susan Heider,"Sidney Evans, Jr.",[0]
5687,6,1204,1989-11-23,Lisa Guay,Hank Simpson,Caron Andregg,[0]
5054,6,1205,1989-11-24,Lisa Guay,Tom Mills,Don Steiner,[0]
165,6,1206,1989-11-27,Lisa Guay,Steve Robinson,Michael Reilly,[]
5114,6,1207,1989-11-28,Nancy Janow,Jeff Slike,Patti Van Benthuysen,[1]
5115,6,1208,1989-11-29,Jeff Slike,Susan Yarborough,Max Goldberg,[0]
5118,6,1209,1989-11-30,Jeff Slike,Cecil Reniche,Pat Curry,[0]
451,6,1210,1989-12-01,Jeff Slike,Candy Martinez,Sam Longoria,[1]
3603,6,1214,1989-12-07,Marge Burgess,Alan Wyle,Bill Warren,[2]
463,6,1215,1989-12-08,Bill Warren,Richard Sowalsky,Pam Richardson,[0]
5555,6,1220,1989-12-15,Avrom Simon,Elizabeth Rhein,Tom McAtee,[0]
464,6,1221,1989-12-18,Avrom Simon,Harris Peet,Lea Hall,[2]
465,6,1224,1989-12-21,Jeff Bandman,Mary Barry,Richard Boyce,[0]
468,6,1227,1989-12-26,Barbara Skolaut,Donna Grant,Barry Molitch,[2]
4971,6,1229,1989-12-28,Robert Baker,Nancy Miller,Mike Carter,[2]
469,6,1230,1989-12-29,Mike Carter,Holly Tooker,Andy Gould,[1]
470,6,1236,1990-01-08,Joe Haggerty,Florence Livingston,Wayne Perra,[0]
3703,6,1237,1990-01-09,Joe Haggerty,Frank Spangenberg,Al Cotton,[1]
3705,6,1238,1990-01-10,Frank Spangenberg,Dick Dobrow,Susan Gliner,[0]
264,6,1239,1990-01-11,Frank Spangenberg,Dan Milliman,Bill McCulla,[0]
265,6,1240,1990-01-12,Frank Spangenberg,Jan Ford,David Kahn,[0]
128,6,1241,1990-01-15,Frank Spangenberg,Barbara Prideaux,Murdock Martin,[]
4906,6,1242,1990-01-16,John Collier,Karin McLeer,Charlie Erlandson,[0]
471,6,1245,1990-01-19,Steven Kurtz,Florence Shimano,John Mackall,[0]
474,6,1246,1990-01-22,Steven Kurtz,Mike Yanochik,Dan Bowman,[2]
475,6,1247,1990-01-23,Dan Bowman,Jonathan Lowenberg,Kim Wells,[0]
4587,6,1248,1990-01-24,Dan Bowman,Cecilia Huber,Oded Ben-Ami,[2]
476,6,1250,1990-01-26,Ray Baxter,Rob Lasker,Debbie Howe,[1]
477,6,1251,1990-01-29,Rob Lasker,David Harris,Terry Ragazzini,[2]
479,6,1252,1990-01-30,Terry Ragazzini,Bill Forman,Nancy Austin,[1]
1995,6,1254,1990-02-01,Lorrie Mowat,Gretchen Radtke,Ray Albrektson,[1]
480,6,1255,1990-02-02,Gretchen Radtke,Chris Mullins,Terry Swart,[2]
486,6,1266,1990-02-19,Terry Swart,Dennis Shirilla,Susan Davis,[0]
488,6,1267,1990-02-20,Terry Swart,Freddye Silverman,Larry Minton,[0]
489,6,1271,1990-02-26,Erik Larsen,Isabel Leininger,David Marcus,[0]
490,6,1272,1990-02-27,Erik Larsen,Mac Jones,Kevin Gillogly,[]
491,6,1273,1990-02-28,Deborah Hummel,Jim Hennessy,Barbara Lieberman,[0]
492,6,1274,1990-03-01,Deborah Hummel,Jerry Fried,Kathy Rice,[0]
493,6,1276,1990-03-05,Elaine Zollner,Keith Pickering,Gunther Freehill,[0]
494,6,1279,1990-03-08,Elaine Zollner,Martin Gostanian,Gretchen Pruett,"[0, 1]"
496,6,1281,1990-03-12,Jamie Orenstein,Ken Mitchell,Sarah Stegall,[0]
497,6,1283,1990-03-14,Phil Leib,Michael Abracham,Sharon Schwartz,[0]
478,6,1285,1990-03-16,Phil Leib,Mark Shrager,Keith Harrett,[1]
498,6,1286,1990-03-19,Mark Shrager,Mary Beth Smalley,Ken Sarajian,[0]
502,6,1289,1990-03-22,Valerie Williams,John Cunningham,Gabriella Anderson,[1]
504,6,1290,1990-03-23,John Cunningham,Don McQuarrie,Andrew Bernknopf,[2]
505,6,1291,1990-03-26,Andrew Bernknopf,Glenda Wells,Paul Lenzi,[0]
508,6,1294,1990-03-29,Andrew Bernknopf,Ardwight Chamberlain,Myles Rossi,[]
510,6,1295,1990-03-30,David Vanden Heuvel,Dan Ritey,Andy Gedo,[1]
511,6,1296,1990-04-02,Dan Ritey,Joel Goldberg,Mark Hinckley,[1]
5004,6,1299,1990-04-05,Joel Goldberg,Tom Berg,Kathy Fuller,[0]
514,6,1300,1990-04-06,Joel Goldberg,Anne King,Ed Borasky,[2]
4301,6,1301,1990-04-09,Ed Borasky,Larry Naftulin,Charlie Feldman,[0]
516,6,1302,1990-04-10,Ed Borasky,Kerry Noonan,Joel Silverman,[0]
4303,6,1303,1990-04-11,Ed Borasky,Bill Schwartz,Roy Jimenez,[2]
4304,6,1304,1990-04-12,Roy Jimenez,Jeff Liebowitz,Lindi Bauman,[1]
5107,6,1305,1990-04-13,Jeff Liebowitz,Bob Mahoney,Jim Devlin,[0]
518,6,1307,1990-04-17,Steve Mueller,Liz Barnea,Jim George,[1]
520,6,1308,1990-04-18,Liz Barnea,Dave McCarthy,Bette Greenfield,[0]
522,6,1309,1990-04-19,Liz Barnea,Pete Brown,Beverly Davenport,[0]
526,6,1311,1990-04-23,Liz Barnea,Carol Chaffee,Robin Corkery,[2]
528,6,1312,1990-04-24,Robin Corkery,Anne Connell,Gary Klein,[2]
529,6,1317,1990-05-01,Paula Massengale,Guy Pugh,Kate Weiss,[0]
531,6,1318,1990-05-02,Paula Massengale,Mark Crouter,Robin Meyer,[0]
533,6,1319,1990-05-03,Paula Massengale,Doug Fisher,John Baird,[0]
534,6,1320,1990-05-04,Paula Massengale,Brenda Bright,Michelle Collier,[2]
536,6,1331,1990-05-21,Michelle Collier,Deborah Peters,Joe Esparza,[2]
539,6,1332,1990-05-22,Joe Esparza,Elaine Lavine,Richard Neale,[2]
541,6,1333,1990-05-23,Richard Neale,Barbara Murray,Kent Rasmussen,[0]
6050,6,1335,1990-05-25,Richard Neale,Fred,Paul,[0]
4727,6,1336,1990-05-28,Richard Neale,Dan Sadoff,Jim Vichench,[2]
5704,6,1337,1990-05-29,Jim Vichench,Mike Clark,Fern Potvin,[1]
6001,6,1338,1990-05-30,Mike Clark,Harvey Caughey,Doris Bell,[0]
543,6,1339,1990-05-31,Mike Clark,Tom Stimson,Mark Saltzman,[1]
545,6,1340,1990-06-01,Tom Stimson,Beth Andreasen,Brad Williams,[0]
5311,6,1343,1990-06-06,Mary Jane Wright,Anne Kanter,Paul Thomas,[1]
6022,6,1344,1990-06-07,Anne Kanter,Meg Weglarz,Bill Drastal,[1]
6059,6,1345,1990-06-08,Meg Weglarz,Russ Harris,Dean Heller,[1]
4827,6,1346,1990-06-11,Russ Harris,Stuart Nulman,David Nixon,[2]
5013,6,1347,1990-06-12,David Nixon,Peggy,Ron,[0]
5019,6,1353,1990-06-20,Eric Terzuolo,Diego Cordovez,Joan King,[0]
6047,6,1354,1990-06-21,Eric Terzuolo,Curt Wilson,Danny Streeter,[]
6048,6,1355,1990-06-22,Gary Harvey,Philis Curlender,Bill Heins,[2]
6088,6,1356,1990-06-25,Bill Heins,Gaye Kapkin,Rick Cate,[0]
5322,6,1358,1990-06-27,Dan Katz,Paul Levy,Dee Brady,[0]
5329,6,1359,1990-06-28,Dan Katz,Randy Pierce,Lesley Berger,[0]
6086,6,1362,1990-07-03,Jim McManus,Joyce Patterson,John Patlan,[2]
6087,6,1363,1990-07-04,John Patlan,Rob Manning,Judith Reusswig,[0]
5722,6,1364,1990-07-05,John Patlan,Angela Lewis,Rich Doyle,[2]
3452,7,1376,1990-09-03,Michael Goldwitz,Peter Bedrossian,Debra Winthrop,[1]
5741,7,1377,1990-09-04,Peter Bedrossian,Dave Jeffery,Jim Johnson,[1]
4272,7,1378,1990-09-05,Dave Jeffery,Jody Lentz,Jeanne Boucher,[0]
4401,7,1396,1990-10-01,Jim Scott,Mark Thompson,David Hall,"[0, 2]"
4999,7,1403,1990-10-10,Richard Engel,Andrew Duncan,Lorraine Hirsch,[2]
4571,7,1408,1990-10-17,Joe Laboda,Sara Cox,Bill Hughes,"[0, 1]"
5769,7,1414,1990-10-25,David Rice,Linda Nelson,Robert Bottome,[0]
4119,7,1417,1990-10-30,David Rice,Mitch Paluszek,Julie Bobick,[1]
4120,7,1418,1990-10-31,Mitch Paluszek,Ray Ivey,Elaine Hyla,[1]
5021,7,1434,1990-11-22,Steve Robin,Michele Barkalow,Danny Shapiro,[0]
5764,7,1437,1990-11-27,Regina Jahr,Doug Marsh,Eric Aranda,[1]
5344,7,1441,1990-12-03,Bruce Ikawa,Dave Bergmann,Kathy Brice,[0]
4458,7,1466,1991-01-07,Jerry Standlee,John Gardner,Lorraine Miller,[0]
4944,7,1470,1991-01-11,Shane Pederson,Pat Headley,Andrea Gray,[0]
5990,7,1472,1991-01-15,Lois Kurowski,David Poland,Kathy Kirkhofer,[0]
275,7,1474,1991-01-17,Lois Kurowski,Monica Nishida,Barbara Pixley,[0]
234,7,1480,1991-01-25,Lynne Wexler,Mark Picus,Harry Bork,[0]
5763,7,1483,1991-01-30,Adelaide Jaffe,Tom Moses,Arthur Mitchell,[0]
131,7,1486,1991-02-04,Leslie Frates,Jim McLeod,Scott Holliday,[0]
4403,7,1489,1991-02-07,Leslie Frates,Richard Marvin,Sean Walsh,[0]
4111,7,1518,1991-03-20,Marc Goldberg,David Kaiser,Deborah Bedell,[2]
6085,7,1521,1991-03-25,Tom Halpern,Michael Hairston,Roz Jay,[]
5353,7,1524,1991-03-28,Tom Halpern,Anne Eskridge,Jeff Demmin,[]
524,7,1525,1991-03-29,Dan Avila,Bennett Crocker,Richard Dial,[0]
525,7,1526,1991-04-01,Dan Avila,Ann Catlin,Eric Miller,[2]
1481,7,1531,1991-04-08,Richard Shildt,Lynda Burkett,James Hyder,[2]
1482,7,1532,1991-04-09,James Hyder,Sal DeLuca,Jennifer Gottschalk,[2]
4916,7,1536,1991-04-15,Burt Albert,Kelly Wiessner,Jonathan Brandt,[0]
5765,7,1540,1991-04-19,David Combs,Bob Canter,Jared Namenson,[1]
5073,7,1562,1991-05-21,Mickey Tennenbaum,Dorothy Judd,Donald,[0]
4452,7,1563,1991-05-22,Mickey Tennenbaum,Ken DeBusk,Barbara Komansky,[1]
5105,7,1564,1991-05-23,Ken DeBusk,Andrea Lehman,Mike Heberling,[2]
4299,7,1565,1991-05-24,Mike Heberling,Archie Parker,Bill Puskas,[1]
6042,7,1586,1991-06-24,"Mark Born,",Tom Nicoll,Charlee Hutton,[0]
1134,7,1589,1991-06-27,Fred Andrus,Maggie Walker,Mark Wasley,[2]
4926,7,1590,1991-06-28,Mark Wasley,Judy Miller,George Kane,[0]
4910,7,1593,1991-07-03,Molly Redfield,Mahlon McLean,Andy Carlson,[0]
5333,8,1606,1991-09-02,Molly Redfield,Bob Porowski,Richard Bannin,[2]
6006,8,1607,1991-09-03,Richard Bannin,Bob Ramsey,Kathrine Marris,[0]
6051,8,1617,1991-09-17,Randy Kaplan,Maureen,Chuck,[0]
4955,8,1620,1991-09-20,Kerrie McCaw,Seth Davis,Vicky Ficco,[1]
4962,8,1621,1991-09-23,Seth Davis,Peter Gordon,Terri Timanus,[0]
4963,8,1622,1991-09-24,Seth Davis,"Larry Sein, Jr.",John Wolley,[0]
4980,8,1623,1991-09-25,Seth Davis,Lance Coon,Mark Abramson,[0]
4983,8,1624,1991-09-26,Seth Davis,Charles Kaufman,Rand Owen,[2]
5762,8,1625,1991-09-27,Rand Owen,Ellen Ripstein,Gary Westfahl,[0]
5692,8,1626,1991-09-30,Rand Owen,Logan McMinn,Sue Kuelzer,[0]
274,8,1630,1991-10-04,Aaron Gershowitz,Henry Zanetti,Cecile Myers,[0]
2575,8,1634,1991-10-10,Tim House,Leszek Pawlowicz,Ann Turnock,[1]
4414,8,1635,1991-10-11,Leszek Pawlowicz,Nick Pyle,Vincent Soatikee,[0]
2735,8,1639,1991-10-17,David Blakeley,Marcia Hochberg,Tom Morrison,[2]
5770,8,1640,1991-10-18,Tom Morrison,John Alberti,Dave Gingold,[1]
5767,8,1643,1991-10-23,Wayland Massey,Bob Barnes,Jerry Sobul,[2]
5367,8,1667,1991-11-26,Kirk Ditzler,Kerry Turk,Steve Greenfogel,[0]
5374,8,1675,1991-12-06,Dan Deacon,Jordan Lorence,Mark Weston,[2]
5771,8,1676,1991-12-09,Mark Weston,Jeff Scott,Linda Yonick,[2]
2654,8,1685,1991-12-20,India Cooper,Bruce Higginbotham,Kurt Kroboth,[0]
6070,8,1696,1992-01-06,Todd Lefkowitz,Janet Sargent,Bruce Gardner,[]
4940,8,1704,1992-01-16,Walter Mayes,Mark Zunk,Jo-Ann Raines,[0]
4125,8,1706,1992-01-20,Walter Mayes,Mel Milner,Megan Dempsey,[0]
5660,8,1707,1992-01-21,Walter Mayes,Joseph D'Hippolito,Rhea Levine,[1]
4300,8,1709,1992-01-23,Joseph D'Hippolito,Sue Betos,Howard Robinson,[0]
5369,8,1710,1992-01-24,Joseph D'Hippolito,Dave Willis,Bill Davis,[1]
5915,8,1718,1992-02-05,Sharon Goldstein,Frank Epstein,Linda Hilton,[1]
4306,8,1719,1992-02-06,Frank Epstein,Nancy Walker,Vance Chan,[0]
5556,8,1723,1992-02-12,Santina Lonergan,Holly Zook,Chris Pietrandrea,[0]
5567,8,1724,1992-02-13,Santina Lonergan,Anita Dorsett,Dan Woloshen,[1]
5079,8,1741,1992-03-09,Ann Wright,Bob Zeigler,Bernard McGrath,[0]
5551,8,1744,1992-03-12,Al Levy,Matt DiBiase,Gail Greene,[0]
3947,8,1748,1992-03-18,Phil Yellman,Jim Tucker,Ina Gail Goldberg,[0]
6104,8,1752,1992-03-24,Thom Stark,Robert Slaven,Lynn Carpenter,[1]
1150,8,1753,1992-03-25,Robert Slaven,Jonathan Dworak,Barbara Reinertsen,[0]
6108,8,1754,1992-03-26,Robert Slaven,Dave Janka,Jean Hernon,[0]
4575,8,1755,1992-03-27,Robert Slaven,Bill Westerman,Al Haggerty,[0]
6109,8,1756,1992-03-30,Robert Slaven,Jon Ramos,Kathy Martin,[0]
3960,8,1765,1992-04-10,Marsha Pomeroy-Huff,Priscilla Byerly,Ed Bryant,[2]
5838,8,1768,1992-04-15,Bruce Simmons,Catherine Menser,Jack Pitney,[0]
5027,8,1770,1992-04-17,Bruce Simmons,Keith Marr,Al Badger,[2]
763,8,1791,1992-05-18,Don Westrich,Jerome Vered,Katie De Pitts,[1]
764,8,1792,1992-05-19,Jerome Vered,Dennis DiNucci,Susan Kornblum,[0]
800,8,1793,1992-05-20,Jerome Vered,Jeff Jacobberger,Mike Jordan,[0]
801,8,1794,1992-05-21,Jerome Vered,Hank Widmayer,Devon Ericson,[0]
802,8,1795,1992-05-22,Jerome Vered,Daniel Swartz,Julie Nahmais,[0]
3727,8,1799,1992-05-28,Bob Smith,Bernard Welt,Lynn Evans,[1]
3728,8,1800,1992-05-29,Bernard Welt,Judy Senecal,Stuart Wald,[2]
4975,8,1806,1992-06-08,Richard Kaplan,Lucy Kendikian-Smith,Don Bouchoux,[0]
4130,9,1836,1992-09-07,Jim Weinstein,Garry Weischedel,Cindy Cullen,[1]
2540,9,1837,1992-09-08,Garry Weischedel,Elaine Cooper,Matt Fels,[2]
4127,9,1839,1992-09-10,Anne Ellis,Colleen Kemps,Ellen Grinnell,[0]
4168,9,1841,1992-09-14,Anne Ellis,Joe Menduni,Diane O'Keefe,[2]
