season,epNum,gameId,date,contestants,info
33,7570,5718,2017-07-07,Jon Eisenman vs. Josh Hamilton vs. Susan Corica,Jon Eisenman game 6.
33,7569,5717,2017-07-06,Jon Eisenman vs. Liz Reardon vs. Rishi Sangani,Jon Eisenman game 5.
33,7568,5716,2017-07-05,Jon Eisenman vs. Sebastian Davis vs. Chloë Zung,Jon Eisenman game 4.
33,7567,5715,2017-07-04,Jon Eisenman vs. Jacob Farrell vs. Robert D'Emilio,Jon Eisenman game 3.
33,7566,5711,2017-07-03,Jon Eisenman vs. Trevor Schultz vs. Emily Campbell,Jon Eisenman game 2.
33,7565,5709,2017-06-30,Clint Thompson vs. Jon Eisenman vs. Allan Ashley,Jon Eisenman game 1.
33,7564,5708,2017-06-29,Nathan Flynn vs. Clint Thompson vs. Megan Williams,
33,7563,5707,2017-06-28,Brandon Randall vs. Nathan Flynn vs. William Baldwin,
33,7562,5703,2017-06-27,Brandon Randall vs. Heather Hurley vs. Shannon Crock,
33,7561,5701,2017-06-26,Pat McNamee vs. Elisabeth Larsen vs. Brandon Randall,
33,7560,5714,2017-06-23,Lisa Evans vs. Pat McNamee vs. Brittany Franckowiak,
33,7559,5713,2017-06-22,Lisa Evans vs. Natasha Baker-Bradley vs. Daniel Esch,
33,7558,5712,2017-06-21,Peter Guekguezian vs. Matt Sokol vs. Lisa Evans,
33,7557,5695,2017-06-20,Peter Guekguezian vs. Melissa Dean vs. Chris Nadon,
33,7556,5689,2017-06-19,Peter Guekguezian vs. Jeremy Fassler vs. Barbara Fox,
33,7555,5686,2017-06-16,Debb Johnson vs. Melanie Glassco vs. Peter Guekguezian,
33,7554,5685,2017-06-15,Phil Ricciardi vs. Jacob Jenkelowitz vs. Debb Johnson,
33,7553,5684,2017-06-14,Tucker Dunn vs. Becca Arm vs. Phil Ricciardi,
33,7552,5676,2017-06-13,Tucker Dunn vs. Stan Jastrzebski vs. Dylan Watton,
33,7551,5673,2017-06-12,Tucker Dunn vs. Liz Kuster vs. Janna Seals,
33,7550,5671,2017-06-09,Bala Kumar vs. Tucker Dunn vs. Johanna Andrews,
33,7549,5670,2017-06-08,Bala Kumar vs. Scott Bergeron vs. Sarah Waldsmith,
33,7548,5667,2017-06-07,Chantelle Schofield vs. Bala Kumar vs. Phyllis Gilbert,
33,7547,5664,2017-06-06,Chantelle Schofield vs. Mike Ponterotto vs. Tracy Bacon,
33,7546,5661,2017-06-05,Joe Nguyen vs. Buzz Newberry vs. Chantelle Schofield,
33,7545,5656,2017-06-02,Joe Nguyen vs. Miles Lake vs. Erin Mewes,
33,7544,5655,2017-06-01,Joe Nguyen vs. Christie Burke vs. Coby Klein,
33,7543,5654,2017-05-31,Kerry Benn vs. Lisette Pringle vs. Joe Nguyen,
33,7542,5653,2017-05-30,Jon Groubert vs. Kerry Benn vs. Rand Wise,
33,7541,5652,2017-05-29,Jon Groubert vs. Emily Hollins vs. Megan Clair,
33,7540,5651,2017-05-26,Jon Groubert vs. Sam Spencer vs. Liz Bass,
33,7539,5650,2017-05-25,Mackenzie Vogt vs. Melanie Tannenbaum Hepler vs. Jon Groubert,
33,7538,5649,2017-05-24,Tanya Obreiter vs. Mackenzie Vogt vs. Matthew Cooper,
33,7537,5648,2017-05-23,Tanya Obreiter vs. Daniel Okamura vs. Kelly Sullivan,
33,7536,5647,2017-05-22,Ragavan Ramsubramani vs. Justin Braddock vs. Tanya Obreiter,
33,7535,5646,2017-05-19,David Clemmons vs. Nan Cohen vs. Mary Parker,2017 Teachers Tournament final game 2.
33,7534,5645,2017-05-18,David Clemmons vs. Nan Cohen vs. Mary Parker,2017 Teachers Tournament final game 1.
33,7533,5644,2017-05-17,Mary Parker vs. Michael Camp vs. Holly Cannon,2017 Teachers Tournament semifinal game 3.
33,7532,5643,2017-05-16,Nan Cohen vs. Susannah Nichols vs. Eduardo Sevilla,2017 Teachers Tournament semifinal game 2.
33,7531,5642,2017-05-15,Gail Ansheles vs. Sara Holub vs. David Clemmons,2017 Teachers Tournament semifinal game 1.
33,7530,5641,2017-05-12,Holly Cannon vs. Susannah Nichols vs. Dennis McDonald,2017 Teachers Tournament quarterfinal game 5.
33,7529,5640,2017-05-11,Michael Camp vs. Nan Cohen vs. Lindsey Henry,2017 Teachers Tournament quarterfinal game 4.
33,7528,5639,2017-05-10,David Clemmons vs. Stephanie Mitchell vs. Cody Vest,2017 Teachers Tournament quarterfinal game 3.
33,7527,5638,2017-05-09,Sara Holub vs. Mary Parker vs. Eduardo Sevilla,2017 Teachers Tournament quarterfinal game 2.
33,7526,5637,2017-05-08,Gail Ansheles vs. George Deane vs. Graham Toben,2017 Teachers Tournament quarterfinal game 1.
33,7525,5635,2017-05-05,Ragavan Ramsubramani vs. Rich Steeves vs. Seth Madej,
33,7524,5634,2017-05-04,Ragavan Ramsubramani vs. Erin Wilson vs. Laura Spoelstra,
33,7523,5633,2017-05-03,Liz Fischer vs. Krista Denn vs. Ragavan Ramsubramani,
33,7522,5631,2017-05-02,Alan Lin vs. Chris Burke vs. Liz Fischer,Alan Lin game 7.
33,7521,5630,2017-05-01,Alan Lin vs. Matt Cohen vs. Meghan Treptow,Alan Lin game 6.
33,7520,5629,2017-04-28,Alan Lin vs. Rachel Snyder vs. Kevin McCarthy,Alan Lin game 5.
33,7519,5628,2017-04-27,Alan Lin vs. Jennifer Fuquay vs. Troy Steinmetz,Alan Lin game 4.
33,7518,5627,2017-04-26,Alan Lin vs. Chelan Allen vs. Samm Chiszar,Alan Lin game 3.
33,7517,5621,2017-04-25,Alan Lin vs. Dan Atherton vs. Meike Olin,Alan Lin game 2.
33,7516,5626,2017-04-24,David Rigsby vs. Emma Florio vs. Alan Lin,Alan Lin game 1.
33,7515,5618,2017-04-21,Nilanka Seneviratne vs. David Rigsby vs. Meghan Phillips,
33,7514,5616,2017-04-20,Emmett Robinson vs. Nilanka Seneviratne vs. Joanne Huether,
33,7513,5615,2017-04-19,Jamie Newland vs. Emmett Robinson vs. Diana Ascher,
33,7512,5611,2017-04-18,Jamie Newland vs. Kimberly Bond vs. Ani Gupta,
33,7511,5614,2017-04-17,Deborah Beams vs. Jamie Newland vs. Kevin McGinty,
33,7510,5609,2017-04-14,Deborah Beams vs. Elspeth Green vs. Jim Hope,
33,7509,5608,2017-04-13,Jane Joseph vs. Lee Barrow vs. Deborah Beams,
33,7508,5607,2017-04-12,Greg Chin vs. Trevor Mahoney vs. Jane Joseph,
33,7507,5602,2017-04-11,Greg Chin vs. Steve Gavenas vs. Atissa Banuazizi,
33,7506,5606,2017-04-10,Pat Greiner vs. Greg Chin vs. Maren Beazer,
33,7505,5600,2017-04-07,David Gatewood vs. Brad Shumel vs. Pat Greiner,
33,7504,5599,2017-04-06,Nora Rowaily vs. David Gatewood vs. Maresha Mead,
33,7503,5598,2017-04-05,Abigail Myers vs. Amy Falconetti vs. Nora Rowaily,
33,7502,5595,2017-04-04,Abigail Myers vs. Jace Cochran vs. Lena Liberman,
33,7501,5594,2017-04-03,Eric Vernon vs. Abigail Myers vs. Billy Wong,
33,7500,5591,2017-03-31,Eric Vernon vs. Andrea Palmiter vs. Aaron Benor,
33,7499,5590,2017-03-30,Julie Brannon vs. Brook North vs. Eric Vernon,
33,7498,5589,2017-03-29,Julie Brannon vs. Rachel Levinson-Emley vs. Tricia Riley,
33,7497,5581,2017-03-28,Adam Vesterholt vs. Julie Brannon vs. Steve Asiatico,
33,7496,5583,2017-03-27,Robert Weibezahl vs. Adam Vesterholt vs. Meral Cultu,
33,7495,5573,2017-03-24,Stephanie Garrone-Shufran vs. Jon Beebe vs. Robert Weibezahl,
33,7494,5577,2017-03-23,Kevin Shrum vs. Robin Devereux vs. Stephanie Garrone-Shufran,
33,7493,5576,2017-03-22,Kevin Shrum vs. Madeline Wilson vs. Emlen Smith,
33,7492,5569,2017-03-21,Rebecca Wald vs. Adam Weissengruber vs. Kevin Shrum,
33,7491,5575,2017-03-20,Rebecca Wald vs. Eli Rosenberger vs. Christiane Evaskis-Garrett,
33,7490,5566,2017-03-17,Grant McSheffrey vs. Rebecca Wald vs. Holly Stewart,
33,7489,5565,2017-03-16,Grant McSheffrey vs. Gretchen Neidhardt vs. Steve Pecukonis,
33,7488,5558,2017-03-15,Grant McSheffrey vs. Elisabeth Lancaster vs. Brendon Stanton,
33,7487,5553,2017-03-14,Jessica Johnston vs. Lolita Welch vs. Grant McSheffrey,
33,7486,5557,2017-03-13,Jessica Johnston vs. Bonnie Harris vs. Michael Roy,
33,7485,5564,2017-03-10,Annie Marggraf vs. Adam Lapetina vs. Jessica Johnston,
33,7484,5563,2017-03-09,Annie Marggraf vs. Rachel Moyer vs. Serena Kay Tibbitt,
33,7483,5562,2017-03-08,Todd DeFilippi vs. John Paul Gove vs. Annie Marggraf,
33,7482,5548,2017-03-07,Alison Maguire-Powell vs. Shawn Friend vs. Todd DeFilippi,
33,7481,5550,2017-03-06,Rob Liguori vs. Alison Maguire-Powell vs. Ernie Sykes,
33,7480,5561,2017-03-03,Rob Liguori vs. Trish Floyd vs. Jeff Brown,
33,7479,5560,2017-03-02,Rob Liguori vs. Nil Jones vs. Crista Calderon,
33,7478,5559,2017-03-01,Rob Liguori vs. Kate Edwards vs. Joe Friedman,
33,7477,5539,2017-02-28,Kirstin Cutts vs. Rob Liguori vs. Leanne Vincent,
33,7476,5545,2017-02-27,Kirstin Cutts vs. Sam Oglesby vs. Amy Sumner,
33,7475,5533,2017-02-24,Lilly Chin vs. Gary Tse vs. Viraj Mehta,2017 College Championship final game 2.
33,7474,5532,2017-02-23,Lilly Chin vs. Gary Tse vs. Viraj Mehta,2017 College Championship final game 1.
33,7473,5531,2017-02-22,Gary Tse vs. Netanel Paley vs. Mari Hanley,2017 College Championship semifinal game 3.
33,7472,5530,2017-02-21,Viraj Mehta vs. Mohan Malhotra vs. Clarissa Santori,2017 College Championship semifinal game 2.
33,7471,5529,2017-02-20,Julia Marsan vs. Lilly Chin vs. Alex Bourzutschky,2017 College Championship semifinal game 1.
33,7470,5527,2017-02-17,Zach Atwell vs. Julia Marsan vs. Gary Tse,2017 College Championship quarterfinal game 5.
33,7469,5526,2017-02-16,Allison Holley vs. Mohan Malhotra vs. Corey Schmalzle,2017 College Championship quarterfinal game 4.
33,7468,5524,2017-02-15,Alex Bourzutschky vs. Mari Hanley vs. Clarissa Santori,2017 College Championship quarterfinal game 3.
33,7467,5522,2017-02-14,Jennifer Katz vs. Viraj Mehta vs. Hannah Whisnant,2017 College Championship quarterfinal game 2.
33,7466,5523,2017-02-13,Lilly Chin vs. Esteban Fernandez vs. Netanel Paley,2017 College Championship quarterfinal game 1.
33,7465,5521,2017-02-10,Kirstin Cutts vs. Sara Callori vs. Brandon Beckler,
33,7464,5520,2017-02-09,Kirstin Cutts vs. Megan Hersman vs. Kate Reed Hauenstein,
33,7463,5519,2017-02-08,Jody Jabbora vs. Carl Falstrom vs. Kirstin Cutts,
33,7462,5517,2017-02-07,Jill Rausch vs. Jody Jabbora vs. Lauren Michniacki,
33,7461,5518,2017-02-06,Lisa Schlitt vs. Jill Rausch vs. Matt Kellison,Lisa Schlitt game 7.
33,7460,5516,2017-02-03,Lisa Schlitt vs. Tyler Johnson vs. Marion Montgomery,Lisa Schlitt game 6.
33,7459,5515,2017-02-02,Lisa Schlitt vs. Warren Toland vs. Sean Dennison,Lisa Schlitt game 5.
33,7458,5514,2017-02-01,Lisa Schlitt vs. Julie Bradlow vs. Amanda Harvey,Lisa Schlitt game 4.
33,7457,5512,2017-01-31,Lisa Schlitt vs. Ben Smolen vs. Doug Baker,Lisa Schlitt game 3.
33,7456,5513,2017-01-30,Lisa Schlitt vs. Joe Di Dio vs. Valerie Connors,Lisa Schlitt game 2.
33,7455,5535,2017-01-27,Christy Karras vs. Lisa Schlitt vs. Paul Cox,Lisa Schlitt game 1.
33,7454,5534,2017-01-26,Loren Lee Chen vs. Christy Karras vs. Josiah Drewien,
33,7453,5511,2017-01-25,Loren Lee Chen vs. Stephanie Cornelison vs. Hugh Dinteman,
33,7452,5510,2017-01-24,Sean Harrington vs. Derek Anderson vs. Loren Lee Chen,
33,7451,5509,2017-01-23,Neil Uspal vs. Sean Harrington vs. Vidya Srinivasan,
33,7450,5508,2017-01-20,Neil Uspal vs. Cathy Harding vs. Hardy Clervil,WE ASKED: Anderson Cooper.
33,7449,5507,2017-01-19,John Avila vs. Rachel Bauman vs. Neil Uspal,
33,7448,5506,2017-01-18,John Avila vs. Aaron Ellis vs. Sherri Cohen,
33,7447,5505,2017-01-17,John Avila vs. Andrea Keppers vs. Pete Tachibana,
33,7446,5504,2017-01-16,Eli Nehus vs. John Avila vs. Mary Caruso,
33,7445,5503,2017-01-13,Cheryl Guy vs. Eli Nehus vs. Tanner Hesse,
33,7444,5501,2017-01-12,Zoey Orol vs. Sarah Labadie vs. Cheryl Guy,
33,7443,5500,2017-01-11,Colby Taylor vs. Zoey Orol vs. Alain Norman,
33,7442,5499,2017-01-10,Blair Moorhead vs. Colby Taylor vs. Libby Hunt,
33,7441,5498,2017-01-09,Joe Bartolomeo vs. Blair Moorhead vs. Jack Paleczny,
33,7440,5497,2017-01-06,Joe Bartolomeo vs. Dante Atkins vs. Christina Bussmann,
33,7439,5496,2017-01-05,Amanda Berofsky vs. Joe Bartolomeo vs. Kelsey Morgan,
33,7438,5495,2017-01-04,Amanda Berofsky vs. Rich Betz vs. Megan Soto,
33,7437,5494,2017-01-03,Gavin Mulligan vs. Rebecca Glass vs. Amanda Berofsky,J!Buzz: Jeopardy Team Lego Minifigures.
33,7436,5493,2017-01-02,Mukund Marathe vs. Gavin Mulligan vs. Katie Carter,
33,7435,5492,2016-12-30,Mukund Marathe vs. Kate Gran vs. Ryan VanderYacht,
33,7434,5491,2016-12-29,Justin Scace vs. Mukund Marathe vs. Nathalie Szilagyi,
33,7433,5490,2016-12-28,Stephanie Schlatter vs. Mike Lamar vs. Justin Scace,
33,7432,5489,2016-12-27,Stephanie Schlatter vs. Colin Utley vs. Hallie Boston,
33,7431,5488,2016-12-26,Sam Scovill vs. Wren Allen vs. Stephanie Schlatter,
33,7430,5487,2016-12-23,Sam Scovill vs. Molly Thacker vs. Vinnie Chiappini,
33,7429,5477,2016-12-22,Sam Scovill vs. Amelia Reinwald vs. Brad Snyder,
33,7428,5476,2016-12-21,Cindy Stowell vs. Sam Scovill vs. Jennifer Johnson,Cindy Stowell game 7.
33,7427,5475,2016-12-20,Cindy Stowell vs. Julia Kite vs. Colleen Cooper,"Cindy Stowell game 6.

WE ASKED: Ana Navarro."
33,7426,5474,2016-12-19,Cindy Stowell vs. Jonathan Bill vs. Kristin Szuhany,Cindy Stowell game 5.
33,7425,5473,2016-12-16,Cindy Stowell vs. Erin Williams vs. Michael Rollins,Cindy Stowell game 4.
33,7424,5472,2016-12-15,Cindy Stowell vs. Chelsea Cohen vs. Sara Quashnie,Cindy Stowell game 3.
33,7423,5471,2016-12-14,Cindy Stowell vs. Susanna Barron vs. Edward Montiel,Cindy Stowell game 2.
33,7422,5470,2016-12-13,Tim Aten vs. Garrett Levenbrook vs. Cindy Stowell,"Tim Aten game 8.
Cindy Stowell game 1."
33,7421,5486,2016-12-12,Tim Aten vs. Amy Young vs. Bridget McNulty,Tim Aten game 7.
33,7420,5485,2016-12-09,Tim Aten vs. Jim Yulman vs. Lara Croft,Tim Aten game 6.
33,7419,5484,2016-12-08,Tim Aten vs. Stephanie Snyder vs. Anton Deljaj,Tim Aten game 5.
33,7418,5483,2016-12-07,Tim Aten vs. Jaime Ryan vs. Wendi Rottweiler,Tim Aten game 4.
33,7417,5469,2016-12-06,Tim Aten vs. Alison Carey vs. Anuj Patel,Tim Aten game 3.
33,7416,5482,2016-12-05,Tim Aten vs. Yi Deng vs. Matthew Martinez,Tim Aten game 2.
33,7415,5481,2016-12-02,Asim Modi vs. Ryan O'Shea vs. Tim Aten,Tim Aten game 1.
33,7414,5480,2016-12-01,Justin Bender vs. Kylie Carrithers vs. Asim Modi,
33,7413,5479,2016-11-30,Justin Bender vs. Michael Malyszko vs. Vicki Kelly,
33,7412,5468,2016-11-29,Justin Bender vs. Dan Chafetz vs. Jennifer Berry,
33,7411,5478,2016-11-28,Justin Bender vs. Hobie Barnes vs. Allison Totura,WE ASKED: Michael Steele.
33,7410,5467,2016-11-25,Andrew Lee vs. Liz Hutchens vs. Justin Bender,
33,7409,5466,2016-11-24,Andrew Lee vs. Jay Johnson vs. Lexie Gagliardi,
33,7408,5465,2016-11-23,Stephanie Hubley vs. Christina Boyadjian vs. Andrew Lee,
33,7407,5463,2016-11-22,Michael Borecki vs. Sharath Narayan vs. Alec Fischthal,2016 Teen Tournament final game 2. From DAR Constitution Hall...
33,7406,5462,2016-11-21,Michael Borecki vs. Sharath Narayan vs. Alec Fischthal,2016 Teen Tournament final game 1. From DAR Constitution Hall...
33,7405,5461,2016-11-18,Michael Borecki vs. Antonio Karides vs. Apurva Kanneganti,2016 Teen Tournament semifinal game 3. From DAR Constitution Hall...
33,7404,5460,2016-11-17,Connor Pierce vs. Emily LaMonica vs. Alec Fischthal,2016 Teen Tournament semifinal game 2. From DAR Constitution Hall...
33,7403,5459,2016-11-16,Sharath Narayan vs. Lucia Geng vs. Lily Allingham,2016 Teen Tournament semifinal game 1. From DAR Constitution Hall...
33,7402,5458,2016-11-15,Michael Borecki vs. Sharath Narayan vs. Jasmine Wheeler,2016 Teen Tournament quarterfinal game 5. From DAR Constitution Hall...
33,7401,5457,2016-11-14,Lucia Geng vs. Antonio Karides vs. Connor Pierce,2016 Teen Tournament quarterfinal game 4. From DAR Constitution Hall...
33,7400,5456,2016-11-11,Leeyu Addisu vs. Alec Fischthal vs. Michael Kwan,2016 Teen Tournament quarterfinal game 3. From DAR Constitution Hall...
33,7399,5455,2016-11-10,Jack Bekos vs. Sabrina Duong vs. Emily LaMonica,2016 Teen Tournament quarterfinal game 2. From DAR Constitution Hall...
33,7398,5454,2016-11-09,Lily Allingham vs. Porter Bowman vs. Apurva Kanneganti,2016 Teen Tournament quarterfinal game 1. From DAR Constitution Hall...
33,7397,5449,2016-11-08,Georjean McKeeman vs. Stephanie Hubley vs. Allon Scheyer,
33,7396,5453,2016-11-07,Chuck Dunn vs. Georjean McKeeman vs. Kat Lewin,
33,7395,5452,2016-11-04,Rachel Hopkins vs. Donna Goldberg vs. Chuck Dunn,
33,7394,5451,2016-11-03,Vivek Ravishanker vs. Rachel Hopkins vs. Sharon Stern Gerstman,
33,7393,5448,2016-11-02,Vivek Ravishanker vs. Courtney Cissel vs. Dennis Fipps,
33,7392,5443,2016-11-01,Thea Lawton vs. Vivek Ravishanker vs. Denver Wade,
33,7391,5447,2016-10-31,Julia Lee vs. Jon Frank vs. Thea Lawton,
33,7390,5446,2016-10-28,Ken Hirsh vs. Meghan Winch vs. Julia Lee,
33,7389,5445,2016-10-27,George Stuart vs. Ken Hirsh vs. P.J. Molski,
33,7388,5444,2016-10-26,Lani Gonzalez vs. George Stuart vs. Erin Henry,
33,7387,5441,2016-10-25,Lani Gonzalez vs. Yoey Sacks vs. Joel Goldes,
33,7386,5442,2016-10-24,Lani Gonzalez vs. Susan Logan vs. Norm Burnosky,
33,7385,5440,2016-10-21,Doug Hartman vs. Katie Landers vs. Lani Gonzalez,
33,7384,5439,2016-10-20,Debbi Hopkins vs. Doug Hartman vs. Hunter Manchak,WE ASKED: Al Franken.
33,7383,5438,2016-10-19,Shannon Dillmore vs. Erin Rettler vs. Debbi Hopkins,
33,7382,5433,2016-10-18,Shannon Dillmore vs. Jeremy Zarowitz vs. Anne Exler,
33,7381,5437,2016-10-17,Susan Cole vs. Marianne Novak vs. Shannon Dillmore,
33,7380,5432,2016-10-14,Susan Cole vs. Keely Walker vs. Jerry Castro,
33,7379,5431,2016-10-13,Susan Cole vs. Bhaskara Marthi vs. Amanda Watson,WE ASKED: Melissa Harris-Perry.
33,7378,5430,2016-10-12,Pidge Meade vs. Russ Williams vs. Susan Cole,
33,7377,5429,2016-10-11,Pidge Meade vs. Alice Emerson vs. Kalen Meine,WE ASKED: Meet the Press host Chuck Todd.
33,7376,5428,2016-10-10,Nate Ross vs. Charlie Olsky vs. Pidge Meade,
33,7375,5427,2016-10-07,Sarah Flamini vs. Nate Ross vs. Bryn Keating,
33,7374,5426,2016-10-06,Margie Eulner Ott vs. Randi Rae Arnold vs. Sarah Flamini,
33,7373,5424,2016-10-05,Seth Wilson vs. Eric Felkey vs. Margie Eulner Ott,Seth Wilson game 13.
33,7372,5423,2016-10-04,Seth Wilson vs. Joe Schneider vs. Ben Wynns,"Seth Wilson game 12.

WE ASKED: Matthew Weiner."
33,7371,5422,2016-10-03,Seth Wilson vs. Amy Pistone vs. George Lyle,Seth Wilson game 11.
33,7370,5421,2016-09-30,Seth Wilson vs. Walt Livingston vs. Erica Dreisbach,Seth Wilson game 10.
33,7369,5419,2016-09-29,Seth Wilson vs. Damien Shirley vs. Anne Campbell,Seth Wilson game 9.
33,7368,5418,2016-09-28,Seth Wilson vs. Erin Post vs. Harold Leff,Seth Wilson game 8.
33,7367,5415,2016-09-27,Seth Wilson vs. Miranda Prince vs. Bing Kao,Seth Wilson game 7.
33,7366,5413,2016-09-26,Seth Wilson vs. Dennis King vs. Jocelyn Dorfman,Seth Wilson game 6.
33,7365,5412,2016-09-23,Seth Wilson vs. Elena Stuewe vs. Charlie Geer,Seth Wilson game 5.
33,7364,5411,2016-09-22,Seth Wilson vs. Kellyn Johnson vs. Ryan Mill,Seth Wilson game 4.
33,7363,5410,2016-09-21,Seth Wilson vs. Sala Levin vs. Sharren Lee Gibbs,Seth Wilson game 3.
33,7362,5408,2016-09-20,Seth Wilson vs. Bryan Hlavinka vs. Rachel Lin,Seth Wilson game 2.
33,7361,5409,2016-09-19,Siddharth Hariharan vs. Dorcas Alexander vs. Seth Wilson,"Seth Wilson game 1.

WE ASKED: L.A. Mayor Eric Garcetti."
33,7360,5407,2016-09-16,Siddharth Hariharan vs. Brandon Barnes vs. Christine Schreck,
33,7359,5406,2016-09-15,Scott Bateman vs. Siddharth Hariharan vs. Amy Ramsay,WE ASKED: Louis C.K.
33,7358,5405,2016-09-14,Elizabeth Troyer vs. Scott Bateman vs. Barbara Colberg,
33,7357,5403,2016-09-13,Annie Busiek vs. André Hereford vs. Elizabeth Troyer,
33,7356,5404,2016-09-12,Courtney Paulson vs. David Gottdenker vs. Annie Busiek,First game of Season 33. New title graphics. New Jeopardy!...
32,7355,5384,2016-07-29,Barbra Resnick vs. Jim Lebbos vs. Courtney Paulson,Last game of Season 32.
32,7354,5383,2016-07-28,Barbra Resnick vs. Todd Gonzalez vs. Katrina Ice,
32,7353,5382,2016-07-27,Pranjal Vachaspati vs. Zlatan Hodzic vs. Barbra Resnick,Pranjal Vachaspati game 7.
32,7352,5368,2016-07-26,Pranjal Vachaspati vs. Monikka Mann vs. Karen Lazar,Pranjal Vachaspati game 6.
32,7351,5366,2016-07-25,Pranjal Vachaspati vs. Kathy Krebs vs. Anthony Szabo,"Pranjal Vachaspati game 5. Show dedicated ""In memory of our..."
32,7350,5381,2016-07-22,Pranjal Vachaspati vs. Ross Merriam vs. Samantha Hartke,Pranjal Vachaspati game 4.
32,7349,5380,2016-07-21,Pranjal Vachaspati vs. Dan Marsh vs. Kyle Murphy,Pranjal Vachaspati game 3.
32,7348,5379,2016-07-20,Pranjal Vachaspati vs. Sophie Carrell vs. Conor Lastowka,Pranjal Vachaspati game 2.
32,7347,5363,2016-07-19,Ellen Corrigan vs. Pranjal Vachaspati vs. Carolyn Riegle,"Pranjal Vachaspati game 1.
Bible book-themed categories for all three rounds."
32,7346,5365,2016-07-18,Ellen Corrigan vs. Hans Huizing vs. Emily DeArdo,
32,7345,5378,2016-07-15,Ellen Corrigan vs. Siobhan Quinlan vs. Luke Hales,Last game consolation prizes sponsored. Consolation sponsorship began in Show...
32,7344,5377,2016-07-14,Sue Baker vs. Ken Fischer vs. Ellen Corrigan,
32,7343,5376,2016-07-13,Jason George vs. Sue Baker vs. Benn Millman,
32,7342,5362,2016-07-12,Jason George vs. Amy Ware vs. Jessica Plagens,
32,7341,5351,2016-07-11,Pam Platt vs. Jason George vs. Katie Pieper,
32,7340,5350,2016-07-08,Bonnie Megel vs. Mike Solano vs. Pam Platt,
32,7339,5349,2016-07-07,Matt Hoffer-Hawlik vs. Neil Sondov vs. Bonnie Megel,
32,7338,5345,2016-07-06,TJ Bateman vs. Matt Hoffer-Hawlik vs. Emily Hillard,
32,7337,5343,2016-07-05,Liz Hedreen vs. TJ Bateman vs. Julie Vazquez-Souza,
32,7336,5339,2016-07-04,Zach Klitzman vs. Liz Hedreen vs. Justin Lucas,
32,7335,5337,2016-07-01,Shyamlee Patel vs. Zach Klitzman vs. Valerie Ryan,
32,7334,5336,2016-06-30,Christie O'Shaughnessy vs. Dolph Chaney vs. Shyamlee Patel,
32,7333,5335,2016-06-29,Harris Stutman vs. Addie Kluemper vs. Christie O'Shaughnessy,
32,7332,5332,2016-06-28,Harris Stutman vs. Jennifer Lloyd vs. Afam Onyema,
32,7331,5330,2016-06-27,Harris Stutman vs. Susan Sexton vs. Tony Orcutt,
32,7330,5328,2016-06-24,Laurie MacDougall vs. Harris Stutman vs. Peyton Brown,
32,7329,5327,2016-06-23,Laurie MacDougall vs. Will Gilbert vs. Marjika Howarth,
32,7328,5325,2016-06-22,Laurie MacDougall vs. Megan Mills vs. Cary Finkelstein,
32,7327,5321,2016-06-21,Sally Neumann vs. Ben Foley vs. Laurie MacDougall,
32,7326,5319,2016-06-20,Liz Haigney Lynch vs. Joe Mulder vs. Sally Neumann,
32,7325,5316,2016-06-17,Liz Haigney Lynch vs. David Sena vs. Christopher Denault,
32,7324,5315,2016-06-16,Hunter Appler vs. Jim Coder vs. Liz Haigney Lynch,Hunter Appler game 7.
32,7323,5314,2016-06-15,Hunter Appler vs. Beth Masterson vs. Sarah von Riedemann,Hunter Appler game 6.
